date,daily_generation_mwh,peak_demand_mwh,grid_frequency_hz,system_voltage_kv,is_outlier,year,month,month_name,quarter,day_of_week,generation_demand_gap,capacity_utilization,frequency_out_of_range,voltage_out_of_range
2023-07-02,3888.677572057121,5344.0848816035605,49.6648440614879,311.0325238956755,False,2023,7,July,3,Sunday,1455.4073095464396,72.76601435436545,True,True
2023-07-03,3341.9961420074287,4407.283776353639,49.94424627434218,303.10340321198134,False,2023,7,July,3,Monday,1065.2876343462103,75.82893027987467,False,True
2023-07-04,4192.979179885744,6028.17134312041,50.09299969494967,324.2577421558055,False,2023,7,July,3,Tuesday,1835.1921632346657,69.55640344680877,False,False
2023-07-05,3630.4269523991816,5517.595644855576,49.983023453330034,328.14406580587746,False,2023,7,July,3,Wednesday,1887.1686924563946,65.79726362848048,False,False
2023-07-06,4109.583172618163,6090.482470261324,50.3656912369381,324.03480459578094,False,2023,7,July,3,Thursday,1980.899297643161,67.47549463748533,True,False
2023-07-07,3913.513333446655,5877.555007507777,49.414669440788415,312.2395416266616,False,2023,7,July,3,Friday,1964.0416740611222,66.58403585245351,True,True
2023-07-08,3471.430533150081,4597.37081392833,50.04307638095155,324.0015140680329,False,2023,7,July,3,Saturday,1125.940280778249,75.50903926724668,False,False
2023-07-09,2639.789922021755,812.1495949358692,49.45460623238385,334.039421288711,True,2023,7,July,3,Sunday,-1827.640327085886,325.0373993266849,True,False
2023-07-10,4085.237689679931,6338.4405292152205,50.22791368864525,329.3266045481619,False,2023,7,July,3,Monday,2253.2028395352895,64.45177912217054,False,False
2023-07-11,4369.12165236943,6735.119410875979,49.9716623856674,332.7375154589882,False,2023,7,July,3,Tuesday,2365.997758506549,64.87073778252694,False,False
2023-07-12,4369.12165236943,5444.120587791273,50.125882991607234,319.9482719931865,False,2023,7,July,3,Wednesday,1074.9989354218424,80.2539470225442,False,False
2023-07-13,2628.868963581279,4153.121764706565,49.74083511182307,347.5757687207424,False,2023,7,July,3,Thursday,1524.2528011252862,63.29862480608052,True,True
2023-07-14,3923.093761541877,5740.569691750962,50.383839479497325,312.3573999516783,False,2023,7,July,3,Friday,1817.4759302090852,68.33979852521001,True,True
2023-07-15,3988.883163875128,5425.2185837674,50.31251739921765,337.3134044563008,False,2023,7,July,3,Saturday,1436.3354198922716,73.52483779750591,True,False
2023-07-16,3846.739551416616,5712.543186539144,50.175063290903566,347.7283663943994,False,2023,7,July,3,Sunday,1865.8036351225278,67.33847650344161,False,True
2023-07-17,4165.9678839355765,6344.204382373467,49.96114482594097,337.21362139123346,False,2023,7,July,3,Monday,2178.23649843789,65.66572627310318,False,False
2023-07-18,4170.288132013139,6344.573015990191,50.17395718558854,326.9621365940275,False,2023,7,July,3,Tuesday,2174.2848839770522,65.73000454881338,False,False
2023-07-19,3843.378202851334,5597.6294077210605,49.7879322296038,322.0755443000553,False,2023,7,July,3,Wednesday,1754.2512048697263,68.66081912371675,False,False
2023-07-20,4007.872024324087,5292.545767432744,50.256666697706216,345.54131476569387,False,2023,7,July,3,Thursday,1284.6737431086567,75.72673341789893,True,True
2023-07-21,3961.848619864256,5591.491190703485,50.49484426829718,308.6553761210749,False,2023,7,July,3,Friday,1629.642570839229,70.8549559454068,True,True
2023-07-22,4089.828050090644,6446.509595981917,50.32118316799376,315.44813609430537,False,2023,7,July,3,Saturday,2356.6815458912733,63.44251860944746,True,False
2023-07-23,4195.843839893432,6190.273899182901,49.781119259057775,324.0366335176242,False,2023,7,July,3,Sunday,1994.4300592894688,67.78123081835315,False,False
2023-07-24,3821.445907642047,5585.041600386922,50.10842519518193,348.56480636268,False,2023,7,July,3,Monday,1763.5956927448751,68.42287275670971,False,True
2023-07-25,3933.033022159773,5430.165853864367,49.612057536872406,335.69651454061346,False,2023,7,July,3,Tuesday,1497.132831704594,72.42933508855604,True,False
2023-07-26,4137.135818983661,5835.573531894576,50.171717093352704,315.4793136223463,False,2023,7,July,3,Wednesday,1698.4377129109153,70.89510219298873,False,False
2023-07-27,3481.755052419136,5461.494299016705,50.13518102385876,325.34538441922643,False,2023,7,July,3,Thursday,1979.7392465975686,63.750960118112665,False,False
2023-07-28,3915.297645703343,5872.707299693375,49.43905509814035,320.7851528385556,False,2023,7,July,3,Friday,1957.409653990032,66.66938169909758,True,False
2023-07-29,4606.595392510387,7076.726045131428,49.65146484682629,319.353165116497,False,2023,7,July,3,Saturday,2470.130652621041,65.09500810307026,True,False
2023-07-30,4062.337600935412,5834.750229998228,49.91505833097687,344.6833433783517,False,2023,7,July,3,Sunday,1772.412629062816,69.62316193158873,False,False
2023-07-31,4287.42356,6384.291661,49.90974207585775,309.4238530610474,False,2023,7,July,3,Monday,2096.868101,67.15582225340316,False,True
2023-08-01,4274.993343831664,5876.042829209394,49.63715691937436,354.1317128360156,False,2023,8,August,3,Tuesday,1601.04948537773,72.75293029827785,True,True
2023-08-02,4128.275938327939,6240.459811153971,50.116693618805655,342.42344535276936,False,2023,8,August,3,Wednesday,2112.183872826032,66.15339355201372,False,False
2023-08-03,3799.784598926941,5427.157867290992,50.07544208268215,346.36292505905544,False,2023,8,August,3,Thursday,1627.373268364051,70.01426330027935,False,True
2023-08-04,3928.527423644718,5628.651308086343,49.94171926040645,323.0559073196211,False,2023,8,August,3,Friday,1700.1238844416253,69.7951819825975,False,False
2023-08-05,3646.2319387765233,5450.375459939333,49.77326254995249,327.75088921381337,False,2023,8,August,3,Saturday,1804.14352116281,66.89872955682779,False,False
2023-08-06,3865.855390339902,6111.469653654806,50.31461213792497,308.5027227821293,False,2023,8,August,3,Sunday,2245.6142633149043,63.255740589794584,True,True
2023-08-07,3928.618277638565,5182.640711881583,50.496622133926486,322.13006389399794,False,2023,8,August,3,Monday,1254.0224342430183,75.80340787722213,True,False
2023-08-08,4575.671142478555,9792.051991099732,49.85493155484604,337.40482271464725,True,2023,8,August,3,Tuesday,5216.3808486211765,46.728419606406405,False,False
2023-08-09,4426.97911002938,6143.385019614251,49.816349924853554,349.44094592672093,False,2023,8,August,3,Wednesday,1716.4059095848716,72.06090935038536,False,True
2023-08-10,3455.7831302140576,4952.744877895365,50.1473622996236,313.3926477479632,False,2023,8,August,3,Thursday,1496.9617476813073,69.77510886210979,False,True
2023-08-11,3880.74017125244,5070.474203207084,49.892591186075904,324.517410945221,False,2023,8,August,3,Friday,1189.7340319546443,76.5360401360067,False,False
2023-08-12,2973.0707053316846,4133.50129942045,49.95818083980103,327.73051169651217,False,2023,8,August,3,Saturday,1160.4305940887652,71.92620710554834,False,False
2023-08-13,3786.326993651989,5493.162964294578,50.2218959455174,309.0631619671127,False,2023,8,August,3,Sunday,1706.835970642589,68.92799318467374,False,True
2023-08-14,4211.35801126674,5545.738686660365,49.42719317374781,338.870238626376,False,2023,8,August,3,Monday,1334.380675393625,75.93863052719516,True,False
2023-08-15,4031.027551364905,5834.221941424731,50.3954906974558,319.14014502386084,False,2023,8,August,3,Tuesday,1803.1943900598262,69.09280435054067,True,False
2023-08-16,3717.165675571848,5866.182520358515,50.0218041572988,327.0691447323446,False,2023,8,August,3,Wednesday,2149.0168447866668,63.36600783680818,False,False
2023-08-17,3655.250107398905,4867.396711160878,49.87655205663135,323.2207594213218,False,2023,8,August,3,Thursday,1212.146603761973,75.09661374051274,False,False
2023-08-18,3848.89783680208,5886.243467238668,49.97322975373356,318.15992241420486,False,2023,8,August,3,Friday,2037.3456304365882,65.38801628277976,False,False
2023-08-19,3591.7572878001483,5110.716171609389,49.98872880650615,329.8943252177917,False,2023,8,August,3,Saturday,1518.9588838092404,70.27894266077169,False,False
2023-08-20,3894.349772196063,5828.097385626894,49.48063960896652,326.76585632147965,False,2023,8,August,3,Sunday,1933.7476134308308,66.82025907460314,True,False
2023-08-21,3973.465754420131,5475.717843788502,50.44848146823597,324.42213176582004,False,2023,8,August,3,Monday,1502.2520893683713,72.5652027327799,True,False
2023-08-22,3859.081300592236,5201.453773158658,50.01239768968119,319.07307567479484,False,2023,8,August,3,Tuesday,1342.372472566422,74.19235984575046,False,False
2023-08-23,4333.186988240394,5841.737438390247,50.13290063913421,334.79287006174434,False,2023,8,August,3,Wednesday,1508.5504501498526,74.17633938430568,False,False
2023-08-24,2759.757989789677,3646.047599787927,50.28546493117221,354.80425902738426,False,2023,8,August,3,Thursday,886.28960999825,75.69177072592795,True,True
2023-08-25,3280.56236821327,4447.438756841795,49.69365126273191,332.0983084925869,False,2023,8,August,3,Friday,1166.876388628525,73.76295768360069,True,False
2023-08-26,3748.209142988766,5619.561837415204,50.14204156971057,344.9417732236669,False,2023,8,August,3,Saturday,1871.3526944264377,66.69931306802395,False,False
2023-08-27,3692.270332708435,5776.583459142166,49.91970767273036,309.1466711226981,False,2023,8,August,3,Sunday,2084.313126433731,63.917891238374736,False,True
2023-08-28,4108.896225602684,6345.112480291007,50.25403123256495,332.3664215894065,False,2023,8,August,3,Monday,2236.216254688323,64.75686976969457,True,False
2023-08-29,4108.896225602684,6008.36589766854,49.36183177389455,313.539475215434,False,2023,8,August,3,Tuesday,1899.4696720658558,68.3862516961073,True,True
2023-08-30,4108.896225602684,5671.619315046072,49.97027170992762,307.8461260870215,False,2023,8,August,3,Wednesday,1562.7230894433878,72.44661528502652,False,True
2023-08-31,3847.015504277481,5334.872732423605,49.81915380326481,318.90942888811446,False,2023,8,August,3,Thursday,1487.8572281461243,72.11072685757964,False,False
2023-09-01,3847.015504277481,5037.539738352585,50.129678885190245,347.8784900162036,False,2023,9,September,3,Friday,1190.5242340751042,76.3669510135827,False,True
2023-09-02,3447.455470468857,4740.206744281565,50.141013256210464,344.2502374300447,False,2023,9,September,3,Saturday,1292.751273812708,72.72795589828984,False,False
2023-09-03,3157.788563642808,4593.008827468456,49.78771223155339,333.645070830816,False,2023,9,September,3,Sunday,1435.2202638256476,68.7520682468032,False,False
2023-09-04,3821.073942801218,5581.313343742934,49.78634784074719,307.00949160165106,False,2023,9,September,3,Monday,1760.2394009417162,68.46191402396221,False,True
2023-09-05,3811.4790873386337,5363.001842818967,49.9668003894328,327.05579022918096,False,2023,9,September,3,Tuesday,1551.5227554803332,71.0698821116794,False,False
2023-09-06,4211.276257267545,5921.630299727432,49.73100733180544,334.525500133526,False,2023,9,September,3,Wednesday,1710.3540424598878,71.11683850748646,True,False
2023-09-07,3806.294036131912,5894.300116245574,50.25259510863564,332.63304344367896,False,2023,9,September,3,Thursday,2088.006080113662,64.57584379935449,True,False
2023-09-08,2433.912312307891,3740.4068804628128,49.88923783986576,302.3430962477888,False,2023,9,September,3,Friday,1306.4945681549216,65.07079015977895,False,True
2023-09-09,3851.47620380748,5362.559561354581,49.127903534203504,316.645232279702,False,2023,9,September,3,Saturday,1511.083357547101,71.82160234756626,True,False
2023-09-10,4207.131868310309,6622.599973737265,49.88755338301346,329.0388335377693,False,2023,9,September,3,Sunday,2415.468105426956,63.52689102458563,False,False
2023-09-11,5957.005438299531,9446.884341182607,49.68843685374681,338.04436364275784,False,2023,9,September,3,Monday,3489.878902883076,63.057884728519966,True,False
2023-09-12,3620.358768427564,5061.343967072864,49.51061725536172,297.0580826835008,False,2023,9,September,3,Tuesday,1440.9851986453,71.52959356210941,True,True
2023-09-13,3744.001244893472,5265.291853212265,49.628772008533225,327.56814036780213,False,2023,9,September,3,Wednesday,1521.2906083187927,71.10719309147736,True,False
2023-09-14,3744.001244893472,5388.909246674343,50.03282254154989,332.1457315481843,False,2023,9,September,3,Thursday,1644.908001780871,69.47604929891902,False,False
2023-09-15,3483.789657144563,5512.5266401364215,50.39859224847447,342.7441798277432,False,2023,9,September,3,Friday,2028.7369829918584,63.19769290145957,True,False
2023-09-16,3068.1582035799493,4795.211661979569,50.0939553421595,340.39286376356154,False,2023,9,September,3,Saturday,1727.0534583996196,63.98379091181443,False,False
2023-09-17,2983.2024862959306,3969.957532482812,49.81804898353528,338.73856978213206,False,2023,9,September,3,Sunday,986.7550461868814,75.14444328149362,False,False
2023-09-18,3697.7874156412113,5242.794080394914,50.136771258551214,318.000892399471,False,2023,9,September,3,Monday,1545.0066647537028,70.5308535665905,False,False
2023-09-19,3215.1930944931205,4713.509591233529,49.8622729069343,301.3799679431504,False,2023,9,September,3,Tuesday,1498.3164967404086,68.21229557849911,False,True
2023-09-20,3179.383341524555,4613.09364452505,49.79161988925106,324.104208644079,False,2023,9,September,3,Wednesday,1433.710303000495,68.9208497923717,False,False
2023-09-21,3491.0523562304184,4741.403899131688,49.6536911995301,345.0244773781284,False,2023,9,September,3,Thursday,1250.35154290127,73.62908603651648,True,True
2023-09-22,3562.80520365837,5549.585823147975,49.47445135797449,350.9018179128665,False,2023,9,September,3,Friday,1986.7806194896052,64.19947933407013,True,True
2023-09-23,2650.738865473116,3984.2784980491065,49.883022888032166,340.6582365344668,False,2023,9,September,3,Saturday,1333.5396325759903,66.52995935828896,False,False
2023-09-24,4083.394616930757,6334.866166215301,50.04741604697604,336.440112342026,False,2023,9,September,3,Sunday,2251.471549284544,64.45905106422065,False,False
2023-09-25,2825.2995129810383,4400.769256938823,49.97101289899553,335.6945947257895,False,2023,9,September,3,Monday,1575.4697439577844,64.20012838724287,False,False
2023-09-26,2743.896560323532,4183.088844252013,49.87520992161579,321.6582187985883,False,2023,9,September,3,Tuesday,1439.1922839284807,65.59498644390314,False,False
2023-09-27,3844.8357455246314,5504.894255031503,49.71627618179097,328.0490955966957,False,2023,9,September,3,Wednesday,1660.0585095068718,69.84395280636735,True,False
2023-09-28,3347.210787969972,4964.46262984527,50.18247385750549,355.03604288739496,False,2023,9,September,3,Thursday,1617.2518418752984,67.42342600883462,False,True
2023-09-29,3318.4313175763978,4473.609188626401,49.60486042401602,315.8616299131219,False,2023,9,September,3,Friday,1155.1778710500034,74.17794397447814,True,False
2023-09-30,3866.453047964171,5807.774475646309,50.232808374153045,354.2216818606478,False,2023,9,September,3,Saturday,1941.3214276821377,66.57374634943791,False,True
2023-10-01,3752.482573511608,5080.020761087151,49.69933489432199,325.16957768261915,False,2023,10,October,4,Sunday,1327.5381875755434,73.86746531147162,True,False
2023-10-02,3670.838783938388,5536.303540402759,49.77426942879409,349.8814816364262,False,2023,10,October,4,Monday,1865.4647564643706,66.30486853095016,False,True
2023-10-03,3670.838783938388,5341.132480555225,49.5599644428153,308.89777485753694,False,2023,10,October,4,Tuesday,1670.2936966168368,68.72772389193376,True,True
2023-10-04,3853.886619898096,5145.961420707691,49.84957935593431,338.78856301746976,False,2023,10,October,4,Wednesday,1292.0748008095952,74.89147906142087,False,False
2023-10-05,3328.5565710121678,4492.171175041339,50.29259373754339,318.94844796078564,False,2023,10,October,4,Thursday,1163.614604029171,74.09683294140137,True,False
2023-10-06,3020.694751180175,3928.708466254194,50.154688426533184,308.7709921211372,False,2023,10,October,4,Friday,908.0137150740188,76.88772982588449,False,True
2023-10-07,3554.010147084522,5386.535559698808,50.29352663360841,333.2780106361642,False,2023,10,October,4,Saturday,1832.5254126142863,65.97951703271121,True,False
2023-10-08,3771.013439447816,5730.885731001609,50.15664276378018,345.14207682893954,False,2023,10,October,4,Sunday,1959.8722915537933,65.80158140387039,False,True
2023-10-09,3998.061591709307,5815.100643795623,49.66889905144089,317.3258784210976,False,2023,10,October,4,Monday,1817.0390520863161,68.75309365410568,True,False
2023-10-10,4211.9422535849335,5679.420169637011,49.900763232701735,307.514760593124,False,2023,10,October,4,Tuesday,1467.4779160520775,74.16148352788858,False,True
2023-10-11,3566.2461352333835,4725.512575772244,49.76594026126476,328.6223285349757,False,2023,10,October,4,Wednesday,1159.266440538861,75.46792179789273,False,False
2023-10-12,4110.565530681829,5367.324450908783,50.39917247121171,328.68847006834227,False,2023,10,October,4,Thursday,1256.7589202269537,76.58500186225629,True,False
2023-10-13,2967.6646640643908,4005.529565657541,49.6409634060721,338.22479441331745,False,2023,10,October,4,Friday,1037.86490159315,74.08919633270075,True,False
2023-10-14,3602.3014274038587,5645.730905209141,50.26810930681673,344.2439185704673,False,2023,10,October,4,Saturday,2043.4294778052827,63.80575850825846,True,False
2023-10-15,3868.173030772582,5308.916829106886,50.26788616103263,329.1087722809126,False,2023,10,October,4,Sunday,1440.7437983343043,72.86181259357421,True,False
2023-10-16,3924.645700183676,5519.156242557201,50.548886060514825,357.83254972191395,False,2023,10,October,4,Monday,1594.510542373525,71.10952340724572,True,True
2023-10-17,3924.645700183676,5421.503234744675,49.87709402221115,333.36352116802937,False,2023,10,October,4,Tuesday,1496.8575345609988,72.39035983658336,False,False
2023-10-18,3924.645700183676,5323.850226932149,50.21369664787405,324.8036024098965,False,2023,10,October,4,Wednesday,1399.2045267484727,73.7181838874765,False,False
2023-10-19,3589.9947494285084,5226.197219119623,50.68449555096165,305.8264896134576,False,2023,10,October,4,Thursday,1636.2024696911144,68.6922938211134,True,True
2023-10-20,2496.065441963729,3699.9822154135854,49.81470749691989,326.0601071952575,False,2023,10,October,4,Friday,1203.9167734498565,67.46155242491396,False,False
2023-10-21,3808.418835600376,5231.265798669111,49.53948792574029,324.95419581883294,False,2023,10,October,4,Saturday,1422.846963068735,72.80109599036771,True,False
2023-10-22,3828.3503893994825,5043.1611864944325,49.43599698982767,344.4045719442221,False,2023,10,October,4,Sunday,1214.81079709495,75.91171980883323,True,False
2023-10-23,4575.671142478555,9165.112520816943,50.2138136086584,336.93725436100283,True,2023,10,October,4,Monday,4589.441378338388,49.92487688597082,False,False
2023-10-24,4085.704876018248,5598.482095195812,49.43505493758242,312.3094631755108,False,2023,10,October,4,Tuesday,1512.777219177564,72.97879686932083,True,True
2023-10-25,3887.511352700566,5309.8202692364775,49.88830428411863,332.58381579616554,False,2023,10,October,4,Wednesday,1422.3089165359115,73.21361469094637,False,False
2023-10-26,3859.963795211685,6129.463633828496,50.13119395611169,340.0729675759358,False,2023,10,October,4,Thursday,2269.4998386168113,62.97392440520494,False,False
2023-10-27,3743.7468212783015,5559.052763202802,50.05555266104897,352.9204703908175,False,2023,10,October,4,Friday,1815.305941924501,67.34504925118524,False,True
2023-10-28,3482.653452905869,5109.273878666273,50.12763345925525,343.3125595112109,False,2023,10,October,4,Saturday,1626.620425760404,68.16337381027189,False,False
2023-10-29,3655.437881173424,5208.021264565837,50.066686956740256,341.4126998146722,False,2023,10,October,4,Sunday,1552.5833833924125,70.18861282391782,False,False
2023-10-30,4036.0337383570536,5766.214000344512,50.383659743994016,330.90128991922745,False,2023,10,October,4,Monday,1730.1802619874584,69.99451872781542,True,False
2023-10-31,4039.5183311104206,5906.87253396153,49.71430508577836,335.82468008135174,False,2023,10,October,4,Tuesday,1867.3542028511097,68.38675302175953,True,False
2023-11-01,3834.089993190173,5785.369357382176,49.79690145846244,348.7425735105924,False,2023,11,November,4,Wednesday,1951.2793641920025,66.27217306874012,False,True
2023-11-02,3733.6304406401473,5640.185784376529,49.76820216641875,310.00833903780523,False,2023,11,November,4,Thursday,1906.555343736382,66.19694072813004,False,True
2023-11-03,3886.677431995442,5252.876312481038,50.249057543558784,324.75841009174565,False,2023,11,November,4,Friday,1366.1988804855964,73.99141348065906,False,False
2023-11-04,3544.0063000900936,5138.92901335161,50.27011957651852,318.4114687686564,False,2023,11,November,4,Saturday,1594.922713261516,68.96390845022965,True,False
2023-11-05,3891.301165036597,5539.607419093313,50.13536759579555,335.68729678089187,False,2023,11,November,4,Sunday,1648.3062540567162,70.24507100673752,False,False
2023-11-06,3861.0781573995487,6027.753401086417,50.35504810006698,348.4533326347618,False,2023,11,November,4,Monday,2166.6752436868687,64.05501188392418,True,True
2023-11-07,3889.378214780991,5792.939778191469,49.64658773978709,321.0453856991839,False,2023,11,November,4,Tuesday,1903.5615634104774,67.13997320364409,True,False
2023-11-08,2883.0327685185466,4208.510600928106,50.50016723346534,294.1454344879584,False,2023,11,November,4,Wednesday,1325.4778324095596,68.50482372273814,True,True
2023-11-09,3891.758107793352,5194.011950420071,50.45697158651368,323.81668882463293,False,2023,11,November,4,Thursday,1302.2538426267192,74.92778501363675,True,False
2023-11-10,3810.867135736554,5646.528935031353,50.220686599173725,343.7021059802611,False,2023,11,November,4,Friday,1835.6617992947995,67.49043845491944,False,False
2023-11-11,3940.9417964749296,5261.79246659901,50.53453967263132,338.0644485442482,False,2023,11,November,4,Saturday,1320.8506701240808,74.89732484683455,True,False
2023-11-12,3804.106286056956,5330.169068016868,49.50301303769667,336.42279371715864,False,2023,11,November,4,Sunday,1526.0627819599117,71.36933627271047,True,False
2023-11-13,4056.423005388725,5447.178136667678,49.8426655591212,325.8001004718828,False,2023,11,November,4,Monday,1390.7551312789528,74.46833761655259,False,False
2023-11-14,3889.862098482401,5864.442042702696,49.77940896179541,310.8145389567032,False,2023,11,November,4,Tuesday,1974.5799442202951,66.32961959821351,False,True
2023-11-15,3938.576044534082,5363.850748301183,50.216443797127205,337.729414824367,False,2023,11,November,4,Wednesday,1425.2747037671006,73.42814387185348,False,False
2023-11-16,3720.597321026357,5274.161797564994,49.68495777811936,317.4857728494806,False,2023,11,November,4,Thursday,1553.5644765386373,70.54386012094099,True,False
2023-11-17,3687.980042302352,5785.343266268553,50.22724854480125,362.76145100070687,False,2023,11,November,4,Friday,2097.3632239662006,63.74695281791007,False,True
2023-11-18,3501.786294160617,4766.963875726497,50.41116084319901,338.55760812531776,False,2023,11,November,4,Saturday,1265.1775815658793,73.45946781748869,True,False
2023-11-19,3657.5844215390334,5312.061715335024,50.2085608700252,321.2902754616907,False,2023,11,November,4,Sunday,1654.4772937959906,68.85432846121131,False,False
2023-11-20,4360.27549066475,6216.800122297926,50.08512530709845,320.82922128917056,False,2023,11,November,4,Monday,1856.5246316331759,70.13697408455613,False,False
2023-11-21,3772.912595641497,4925.300501157554,49.70363799772978,328.6058369007962,False,2023,11,November,4,Tuesday,1152.3879055160573,76.6026883995155,True,False
2023-11-22,3653.532956262215,5618.50321142564,49.74594471016239,326.4074711696737,False,2023,11,November,4,Wednesday,1964.970255163425,65.02680195736983,True,False
2023-11-23,4001.2954523138255,5284.566009289222,50.374885671589,346.7525066329493,False,2023,11,November,4,Thursday,1283.2705569753966,75.71663302682452,True,True
2023-11-24,3850.372208738994,5553.30137714807,50.2338047011716,332.79624254616067,False,2023,11,November,4,Friday,1702.9291684090763,69.33483251212226,False,False
2023-11-25,3849.405207554737,5651.710154311429,49.98829414418674,319.0255239163721,False,2023,11,November,4,Saturday,1802.3049467566916,68.1104498010784,False,False
2023-11-26,3971.155047213977,5911.175229874514,49.87462713627024,358.3566102773368,False,2023,11,November,4,Sunday,1940.020182660537,67.18046569054728,False,True
2023-11-27,3963.9929231052647,5972.1100715977045,49.39225763806659,330.7396249728033,False,2023,11,November,4,Monday,2008.1171484924398,66.37508142988374,True,False
2023-11-28,3819.687855566123,5255.82064648356,49.67874427439467,341.53259513953344,False,2023,11,November,4,Tuesday,1436.1327909174374,72.67538434976294,True,False
2023-11-29,3936.9241128257095,5129.787052606368,50.57342572614192,320.8766023883286,False,2023,11,November,4,Wednesday,1192.8629397806585,76.74634585124576,True,False
2023-11-30,3659.994661195624,5552.333042122747,49.61586332869926,335.4467344161678,False,2023,11,November,4,Thursday,1892.3383809271236,65.91813987794126,True,False
2023-12-01,3913.169778070509,5715.955276288952,50.05684394636632,334.66664986714795,False,2023,12,December,4,Friday,1802.7854982184426,68.46046879168568,False,False
2023-12-02,3721.619492445755,5771.618922850003,50.30223319195856,301.6552606185577,False,2023,12,December,4,Saturday,2049.9994304042484,64.48137935288412,True,True
2023-12-03,3258.44092894248,5038.906845695028,49.62352319959931,360.2291266569096,False,2023,12,December,4,Sunday,1780.4659167525483,64.66563143008523,True,True
2023-12-04,3929.2749385221705,6102.155532905484,50.055413142434325,349.3596669138382,False,2023,12,December,4,Monday,2172.880594383313,64.39158945283853,False,True
2023-12-05,4109.151195708221,5939.8947450466685,50.2813746612532,324.04207025781017,False,2023,12,December,4,Tuesday,1830.7435493384473,69.17885538518809,True,False
2023-12-06,3836.7515478841833,5371.791791493001,50.00374979657217,313.4659538931622,False,2023,12,December,4,Wednesday,1535.040243608818,71.42405545129704,False,True
2023-12-07,3659.013909372369,5625.6148241919645,50.86052091670003,335.21342420705327,False,2023,12,December,4,Thursday,1966.6009148195953,65.04202693788108,True,False
2023-12-08,3795.202543640824,5447.589076442699,49.49942022233654,331.300465491216,False,2023,12,December,4,Friday,1652.3865328018746,69.66756285000683,True,False
2023-12-09,3828.622309704485,5187.9082683232455,50.317618558965165,335.3350342284484,False,2023,12,December,4,Saturday,1359.2859586187606,73.79895926613816,True,False
2023-12-10,3799.748796579124,5914.279386133399,49.94815947878106,332.87366094291133,False,2023,12,December,4,Sunday,2114.5305895542756,64.24702907150451,False,False
2023-12-11,3928.471073908696,6147.145680149082,50.231576046451,337.5936148395889,False,2023,12,December,4,Monday,2218.6746062403863,63.90723887665245,False,False
2023-12-12,4102.351208530155,5906.946488584511,50.132392145509776,351.7095854908771,False,2023,12,December,4,Tuesday,1804.5952800543555,69.44960846451154,False,True
2023-12-13,3689.495752964572,4880.132625576955,49.78005314086701,338.5215480769297,False,2023,12,December,4,Wednesday,1190.6368726123833,75.60236649364381,False,False
2023-12-14,3571.8113305587995,5058.927216401923,50.068698917737805,314.25516751635087,False,2023,12,December,4,Thursday,1487.1158858431236,70.60412569246628,False,True
2023-12-15,3632.842307551208,5598.432681318498,49.442629564580514,350.4384427906868,False,2023,12,December,4,Friday,1965.5903737672902,64.8903454653246,True,True
2023-12-16,3767.215523314864,5916.533315967783,50.18097425017142,354.6092184523243,False,2023,12,December,4,Saturday,2149.317792652919,63.67268334562992,False,True
2023-12-17,3993.794702666928,5435.7216218042095,50.08944753979716,377.2808510176813,False,2023,12,December,4,Sunday,1441.9269191372814,73.47312795869996,False,True
2023-12-18,4348.41536883504,5740.308704636678,50.19159805059293,313.14758950140606,False,2023,12,December,4,Monday,1391.8933358016384,75.75229125434751,False,True
2023-12-19,4258.317945237664,6656.624482460352,50.31743549752615,333.6432301972541,False,2023,12,December,4,Tuesday,2398.3065372226874,63.97113066026145,True,False
2023-12-20,3978.138847380115,5636.312576128214,50.11028595206292,298.7685194521652,False,2023,12,December,4,Wednesday,1658.1737287480987,70.58052217027398,False,True
2023-12-21,3880.673581859125,5675.594894931561,50.04442682593948,338.29723734568813,False,2023,12,December,4,Thursday,1794.9213130724356,68.37474579668569,False,False
2023-12-22,3607.3464490455153,5737.195014622271,49.73567949900161,321.7769955274984,False,2023,12,December,4,Friday,2129.8485655767554,62.876483017424825,True,False
2023-12-23,3837.6615110813495,5065.59583269936,49.78633377090529,358.8516869223743,False,2023,12,December,4,Saturday,1227.93432161801,75.75933094204898,False,True
2023-12-24,3837.6615110813495,5276.158566934293,50.3560203860532,318.3807754497213,False,2023,12,December,4,Sunday,1438.4970558529435,72.7359017435903,True,False
2023-12-25,4149.591637406374,5486.721301169226,50.43090062171179,304.6622544304911,False,2023,12,December,4,Monday,1337.129663762852,75.62971417050272,True,True
2023-12-26,3953.150160115456,5584.38072455581,49.92856686910638,322.9310438894622,False,2023,12,December,4,Tuesday,1631.230564440354,70.78940987552197,False,False
2023-12-27,3078.081421011085,4743.767832563938,50.01380082417598,300.36768343174293,False,2023,12,December,4,Wednesday,1665.6864115528533,64.8868479583122,False,True
2023-12-28,4223.01627451411,6039.089244911447,49.72861568750187,341.2664918176097,False,2023,12,December,4,Thursday,1816.0729703973375,69.9280322454654,True,False
2023-12-29,3818.1667189308178,6105.839277523265,50.35182705358023,299.0237543061552,False,2023,12,December,4,Friday,2287.6725585924473,62.53303674379709,True,True
2023-12-30,3953.837028973718,5803.116928329867,50.19962504710753,330.4268637177474,False,2023,12,December,4,Saturday,1849.2798993561487,68.13298918158503,False,False
2023-12-31,4133.412736700945,5771.685277386752,50.582365230939125,298.83282270215705,False,2023,12,December,4,Sunday,1638.2725406858071,71.61535215538349,True,True
